timestamp	packets/s	real-label
921181777 52.28		0
921181837 35.08		0
921181897 37.67		0
921181957 19.52		0
921182017 30.88		0
921182077 27.92		0
921182137 22.58		0
921182197 43.93		0
921182257 46.70		0
921182317 22.12		0
921182377 28.87		0
921182437 19.65		0
921182497 19.72		0
921182557 26.27		0
921182617 28.98		0
921182677 26.47		0
921182737 26.65		0
921182797 26.93		0
921182857 33.50		0
921182917 38.53		0
921182977 47.52		0
921183037 17.85		0
921183097 45.45		0
921183157 30.32		0
921183217 44.90		0
921183277 23.97		0
921183337 39.32		0
921183397 48.20		0
921183457 36.15		0
921183517 55.32		0
921183577 44.25		0
921183637 55.05		0
921183697 43.78		0
921183757 36.42		0
921183817 59.47		0
921183877 25.40		0
921183937 28.45		0
921183997 35.87		0
921184057 38.53		0
921184117 60.45		0
921184177 33.77		0
921184237 49.28		0
921184297 47.55		0
921184357 44.03		0
921184417 42.97		0
921184477 58.90		0
921184537 42.08		0
921184597 54.43		0
921184657 46.22		0
921184717 31.42		0
921184777 40.92		0
921184837 80.30		0
921184897 33.18		0
921184957 48.60		0
921185017 68.63		0
921185077 45.53		0
921185137 44.75		0
921185197 59.50		1
921185257 67.57		0
921185317 23.22		0
921185377 33.98		0
921185437 66.65		0
921185497 37.27		0
921185557 26.08		0
921185617 26.53		0
921185677 32.25		0
921185737 51.22		0
921185797 50.35		0
921185857 43.53		0
921185917 31.20		0
921185977 49.02		0
921186037 49.07		0
921186097 55.90		0
921186157 49.82		0
921186217 49.28		0
921186277 28.87		0
921186337 29.27		0
921186397 20.98		0
921186457 31.15		0
921186517 24.95		0
921186577 44.13		0
921186637 26.40		0
921186697 24.72		0
921186757 31.25		0
921186817 32.57		0
921186877 21.70		0
921186937 23.23		0
921186997 25.62		0
921187057 34.48		0
921187117 39.18		0
921187177 25.65		0
921187237 24.53		0
921187297 26.60		0
921187357 36.32		0
921187417 32.87		0
921187477 29.92		0
921187537 26.38		0
921187597 33.35		0
921187657 24.50		0
921187717 22.02		0
921187777 30.10		0
921187837 22.43		0
921187897 60.27		0
921187957 25.75		0
921188017 33.65		0
921188077 39.18		0
921188137 18.52		1
921188197 24.37		0
921188257 54.77		0
921188317 53.95		0
921188377 34.05		0
921188437 21.30		0
921188497 24.28		0
921188557 30.62		0
921188617 27.45		0
921188677 31.00		0
921188737 33.58		0
921188797 50.93		0
921188857 36.97		0
921188917 48.85		0
921188977 56.58		0
921189037 28.15		0
921189097 26.07		0
921189157 28.13		0
921189217 23.60		0
921189277 23.00		0
921189337 23.77		0
921189397 42.68		0
921189457 37.58		0
921189517 29.38		0
921189577 23.97		0
921189637 17.98		0
921189697 27.75		0
921189757 59.27		0
921189817 61.78		0
921189877 28.62		0
921189937 35.70		0
921189997 29.37		0
921190057 38.42		0
921190117 18.93		0
921190177 29.25		0
921190237 17.83		0
921190297 42.28		0
921190357 45.73		0
921190417 39.52		0
921190477 25.47		0
921190537 18.33		0
921190597 34.67		0
921190657 22.58		0
921190717 50.65		0
921190777 36.93		0
921190837 37.47		0
921190897 29.78		0
921190957 43.37		0
921191017 40.17		0
921191077 24.98		0
921191137 31.62		0
921191197 41.55		0
921191257 34.30		0
921191317 28.58		0
921191377 38.95		0
921191437 26.67		0
921191497 21.40		0
921191557 27.75		0
921191617 19.30		0
921191677 27.68		0
921191737 52.62		0
921191797 42.82		0
921191857 50.05		0
921191917 48.20		0
921191977 33.25		0
921192037 24.15		0
921192097 13.35		0
921192157 21.82		0
921192217 23.92		0
921192277 23.82		0
921192337 19.18		0
921192397 29.47		0
921192457 15.82		0
921192517 21.80		0
921192577 17.63		0
921192637 38.40		0
921192697 32.07		0
921192757 11.85		0
921192817 86.10		0
921192877 26.03		0
921192937 21.77		0
921192997 5.73		0
921193057 25.07		0
921193117 12.10		0
921193177 7.23		0
921193237 5.68		0
921193297 14.02		0
921193357 8.18		0
921193417 18.55		0
921193477 3.85		0
921193537 15.93		0
921193597 54.22		0
921193657 38.23		0
921193717 16.88		0
921193777 29.47		0
921193837 36.52		0
921193897 16.65		0
921193957 13.45		0
921194017 10.58		0
921194077 13.75		0
921194137 22.98		0
921194197 11.85		0
921194257 23.90		0
921194317 26.22		0
921194377 13.03		0
921194437 8.43		0
921194497 12.70		0
921194557 9.37		0
921194617 11.00		0
921194677 19.42		0
921194737 14.48		0
921194797 13.17		0
921194857 5.77		0
921194917 8.42		0
921194977 3.70		0
921195037 8.43		0
921195097 11.70		0
921195157 21.10		0
921195217 17.22		0
921195277 12.38		0
921195337 9.85		0
921195397 10.62		0
921195457 11.17		0
921195517 9.17		0
921195577 5.28		0
921195637 5.50		0
921195697 12.63		0
921195757 6.53		0
921195817 11.67		0
921195877 14.25		0
921195937 3.42		0
921195997 7.83		0
921196057 4.00		0
921196117 7.97		0
921196177 4.48		0
921196237 17.38		0
921196297 17.38		0
921196357 9.53		0
921196417 8.72		0
921196477 10.47		0
921196537 7.12		0
921196597 6.95		0
921196657 3.72		0
921196717 12.47		0
921196777 9.72		0
921196837 6.37		0
921196897 5.65		0
921196957 16.48		0
921197017 4.92		0
921197077 10.43		0
921197137 5.68		0
921197197 17.97		0
921197257 14.02		0
921197317 1.73		0
921197377 5.90		0
921197437 10.10		0
921197497 7.52		0
921197557 4.00		0
921197617 3.25		0
921197677 6.10		0
921197737 7.65		1
921197797 10.83		0
921197857 11.63		0
921197917 1.93		0
921197977 28.23		0
921198037 11.08		0
921198097 8.82		0
921198157 10.33		0
921198217 11.13		0
921198277 21.33		0
921198337 12.97		0
921198397 6.28		0
921198457 9.47		0
921198517 12.93		0
921198577 8.57		0
921198637 8.75		0
921198697 13.62		0
921198757 19.48		0
921198817 5.22		0
921198877 5.63		0
921198937 7.82		0
921198997 12.85		0
921199057 5.28		0
921199117 1.67		0
921199177 8.87		0
921199237 6.05		0
921199297 11.32		0
921199357 17.40		0
921199417 4.65		0
921199477 10.25		0
921199537 7.42		0
921199597 4.73		0
921199657 14.57		0
921199717 10.65		0
921199777 6.93		0
921199837 17.42		0
921199897 13.53		0
921199957 17.17		0
921200017 5.92		0
921200077 2.28		0
921200137 4.25		0
921200197 6.55		0
921200257 5.98		0
921200317 3.02		0
921200377 11.03		0
921200437 7.72		0
921200497 10.32		0
921200557 15.93		0
921200617 4.92		0
921200677 3.30		0
921200737 7.42		0
921200797 13.62		0
921200857 17.77		0
921200917 3.80		0
921200977 6.57		0
921201037 10.53		0
921201097 4.70		0
921201157 9.40		0
921201217 4.48		0
921201277 9.13		0
921201337 9.77		0
921201397 5.65		0
921201457 3.65		0
921201517 8.82		0
921201577 0.60		0
921201637 15.23		0
921201697 5.03		0
921201757 12.23		0
921201817 7.83		0
921201877 6.53		0
921201937 7.58		0
921201997 4.32		0
921202057 1.28		0
921202117 1.15		0
921202177 11.35		0
921202237 1.55		0
921202297 12.50		0
921202357 0.47		0
921202417 8.55		0
921202477 3.82		0
921202537 7.77		0
921202597 6.97		0
921202657 2.13		0
921202717 1.33		0
921202777 0.85		0
921202837 3.55		0
921202897 1.15		0
921202957 3.60		0
921203017 9.43		0
921203077 5.15		0
921203137 0.62		0
921203197 0.85		0
921203257 0.43		0
921203317 0.47		0
921203377 0.82		0
921203437 6.52		0
921203497 3.82		0
921203557 5.68		0
921203617 1.52		0
921203677 1.52		0
921203737 4.78		0
921203797 2.62		0
921203857 2.77		0
921203917 3.72		0
921203977 0.52		0
921204037 0.57		0
921204097 5.00		0
921204157 4.20		0
921204217 0.90		0
921204277 3.77		0
921204337 1.40		0
921204397 1.92		0
921204457 6.40		0
921204517 0.92		0
921204577 0.80		0
921204637 1.15		0
921204697 1.20		0
921204757 3.62		0
921204817 0.70		0
921204877 6.25		0
921204937 0.55		0
921204997 0.70		0
921205057 2.65		0
921205117 2.13		0
921205177 0.73		0
921205237 0.88		0
921205297 1.55		0
921205357 4.47		0
921205417 3.38		0
921205477 0.77		0
921205537 0.45		0
921205597 3.13		0
921205657 2.37		0
921205717 3.97		0
921205777 0.38		0
921205837 0.65		0
921205897 4.07		0
921205957 7.92		0
921206017 4.07		0
921206077 4.07		0
921206137 5.05		0
921206197 3.52		0
921206257 1.80		0
921206317 2.57		0
921206377 0.60		0
921206437 0.47		0
921206497 0.63		0
921206557 4.13		0
921206617 1.32		0
921206677 0.47		0
921206737 1.52		0
921206797 9.17		0
921206857 5.37		0
921206917 2.68		0
921206977 0.70		0
921207037 6.75		0
921207097 2.05		0
921207157 4.70		0
921207217 9.68		0
921207277 3.92		0
921207337 0.85		0
921207397 4.08		0
921207457 4.07		0
921207517 0.47		0
921207577 1.30		0
921207637 4.25		0
921207697 0.37		0
921207757 7.15		0
921207817 1.00		0
921207877 0.52		0
921207937 0.42		0
921207997 1.95		0
921208057 1.05		0
921208117 2.67		0
921208177 1.87		0
921208237 0.47		0
921208297 7.43		0
921208357 3.83		0
921208417 0.43		0
921208477 4.08		0
921208537 4.12		0
921208597 4.00		0
921208657 3.83		0
921208717 0.50		0
921208777 4.58		0
921208837 0.58		0
921208897 1.87		0
921208957 4.17		0
921209017 3.23		0
921209077 1.97		0
921209137 1.80		0
921209197 0.60		0
921209257 1.93		0
921209317 0.40		0
921209377 0.62		0
921209437 0.55		0
921209497 0.38		0
921209557 0.63		0
921209617 0.40		0
921209677 3.90		0
921209737 4.68		0
921209797 2.63		0
921209857 4.57		0
921209917 3.95		0
921209977 4.05		0
921210037 0.50		0
921210097 3.83		0
921210157 0.45		0
921210217 0.43		0
921210277 4.05		0
921210337 4.73		0
921210397 3.22		0
921210457 0.45		0
921210517 0.47		0
921210577 0.58		0
921210637 14.48		0
921210697 2.40		0
921210757 3.82		0
921210817 6.57		0
921210877 0.48		0
921210937 0.50		0
921210997 0.48		0
921211057 0.72		0
921211117 4.07		0
921211177 0.77		0
921211237 4.12		0
921211297 0.45		0
921211357 0.47		0
921211417 3.85		0
921211477 4.03		0
921211537 0.40		0
921211597 5.60		0
921211657 1.02		0
921211717 0.47		0
921211777 1.50		0
921211837 3.03		0
921211897 1.38		0
921211957 0.53		0
921212017 0.60		0
921212077 0.93		0
921212137 0.78		0
921212197 1.77		0
921212257 0.70		0
921212317 0.63		0
921212377 0.60		0
921212437 1.40		0
921212497 1.88		0
921212557 1.35		0
921212617 1.55		0
921212677 1.17		0
921212737 0.45		0
921212797 0.73		0
921212857 0.38		0
921212917 1.87		0
921212977 0.47		0
921213037 0.62		0
921213097 16.13		0
921213157 3.98		0
921213217 1.57		0
921213277 4.52		0
921213337 2.97		0
921213397 8.82		0
921213457 3.02		0
921213517 6.28		0
921213577 6.22		0
921213637 0.47		0
921213697 2.05		0
921213757 1.45		0
921213817 9.08		0
921213877 1.03		0
921213937 1.70		0
921213997 13.58		0
921214057 3.95		0
921214117 7.90		0
921214177 8.30		0
921214237 9.83		0
921214297 4.40		0
921214357 11.07		0
921214417 10.97		0
921214477 8.27		0
921214537 17.37		0
921214597 10.52		0
921214657 6.30		0
921214717 1.23		0
921214777 12.70		0
921214837 2.70		0
921214897 0.38		0
921214957 7.25		0
921215017 2.25		0
921215077 15.78		0
921215137 10.17		0
921215197 9.48		0
921215257 7.25		0
921215317 15.62		0
921215377 5.95		0
921215437 12.52		0
921215497 2.18		0
921215557 18.48		0
921215617 8.12		0
921215677 9.33		0
921215737 7.57		0
921215797 5.02		0
921215857 3.20		0
921215917 21.45		0
921215977 11.32		0
921216037 2.03		0
921216097 8.27		0
921216157 12.37		0
921216217 0.45		0
921216277 6.42		0
921216337 2.40		0
921216397 1.87		0
921216457 21.35		0
921216517 9.48		0
921216577 8.08		0
921216637 0.72		0
921216697 3.37		0
921216757 9.45		0
921216817 1.18		0
921216877 6.98		0
921216937 4.05		0
921216997 14.13		0
921217057 3.33		0
921217117 9.37		0
921217177 8.18		0
921217237 9.48		0
921217297 5.85		0
921217357 4.03		0
921217417 1.87		0
921217477 7.95		0
921217537 3.23		0
921217597 6.05		0
921217657 8.12		0
921217717 1.25		0
921217777 0.60		0
921217837 7.10		0
921217897 1.97		0
921217957 1.30		0
921218017 0.42		0
921218077 2.75		0
921218137 0.45		0
921218197 0.95		0
921218257 2.07		0
921218317 2.05		0
921218377 0.55		0
921218437 0.55		0
921218497 0.80		0
921218557 0.47		0
921218617 0.42		0
921218677 0.95		0
921218737 2.42		0
921218797 1.97		0
921218857 0.75		0
921218917 2.72		0
921218977 1.72		0
921219037 0.43		0
921219097 0.60		0
921219157 0.47		0
921219217 0.90		0
921219277 0.90		0
921219337 0.57		0
921219397 1.57		0
921219457 1.32		0
921219517 0.45		0
921219577 0.53		0
921219637 1.68		0
921219697 3.38		0
921219757 1.80		0
921219817 2.63		0
921219877 0.53		0
921219937 2.65		0
921219997 0.52		0
921220057 0.88		0
921220117 0.55		0
921220177 0.55		0
921220237 3.52		0
921220297 2.77		0
921220357 0.47		0
921220417 0.95		0
921220477 0.63		0
921220537 0.90		0
921220597 2.97		0
921220657 1.50		0
921220717 0.50		0
921220777 1.58		0
921220837 0.77		0
921220897 0.50		0
921220957 1.30		0
921221017 0.82		0
921221077 1.60		0
921221137 0.52		0
921221197 0.47		0
921221257 0.78		0
921221317 0.52		0
921221377 0.57		0
921221437 6.58		0
921221497 1.93		0
921221557 1.15		0
921221617 0.45		0
921221677 0.60		0
921221737 0.37		0
921221797 0.58		0
921221857 0.42		0
921221917 0.50		0
921221977 0.52		0
921222037 0.57		0
921222097 0.43		0
921222157 4.37		0
921222217 0.45		0
921222277 0.55		0
921222337 0.38		0
921222397 2.33		0
921222457 1.15		0
921222517 0.55		0
921222577 0.62		0
921222637 0.50		0
921222697 0.40		0
921222757 0.47		0
921222817 0.40		0
921222877 0.63		0
921222937 0.52		0
921222997 0.50		0
921223057 0.45		0
921223117 0.48		0
921223177 0.57		0
921223237 0.67		0
921223297 2.25		0
921223357 1.13		0
921223417 0.35		0
921223477 0.57		0
921223537 0.40		0
921223597 0.62		0
921223657 0.38		0
921223717 0.48		0
921223777 0.60		0
921223837 0.50		0
921223897 0.40		0
921223957 0.52		0
921224017 0.50		0
921224077 0.55		0
921224137 0.98		0
921224197 3.02		0
921224257 1.08		0
921224317 0.55		0
921224377 0.58		0
921224437 0.52		0
921224497 0.48		0
921224557 0.48		0
921224617 0.37		0
921224677 0.55		0
921224737 0.55		0
921224797 0.58		0
921224857 0.40		0
921224917 0.55		0
921224977 0.55		0
921225037 6.53		0
921225097 1.98		0
921225157 1.08		0
921225217 0.43		0
921225277 0.50		0
921225337 0.43		0
921225397 0.57		0
921225457 0.77		0
921225517 0.53		0
921225577 0.55		0
921225637 0.52		0
921225697 0.40		0
921225757 0.55		0
921225817 0.50		0
921225877 0.60		0
921225937 0.40		0
921225997 2.25		0
921226057 1.17		0
921226117 0.38		0
921226177 0.70		0
921226237 0.45		0
921226297 0.52		0
921226357 0.43		0
921226417 0.43		0
921226477 0.48		0
921226537 0.60		0
921226597 0.47		0
921226657 0.50		0
921226717 0.45		0
921226777 0.62		0
921226837 0.42		0
921226897 2.07		0
921226957 1.08		0
921227017 0.48		0
921227077 0.42		0
921227137 0.40		0
921227197 0.50		0
921227257 0.47		0
921227317 0.50		0
921227377 0.60		0
921227437 0.53		0
921227497 0.38		0
921227557 0.47		0
921227617 0.52		0
921227677 0.62		0
921227737 1.08		0
921227797 3.28		0
921227857 1.12		0
921227917 0.42		0
921227977 0.62		0
921228037 0.42		0
921228097 0.55		0
921228157 0.50		0
921228217 0.40		0
921228277 0.45		0
921228337 0.60		0
921228397 0.45		0
921228457 0.55		0
921228517 0.48		0
921228577 0.55		0
921228637 6.58		0
921228697 2.00		0
921228757 1.15		0
921228817 0.48		0
921228877 0.50		0
921228937 0.40		0
921228997 0.47		0
921229057 0.53		0
921229117 0.43		0
921229177 0.68		0
921229237 0.43		0
921229297 0.58		0
921229357 0.43		0
921229417 0.45		0
921229477 0.57		0
921229537 0.42		0
921229597 2.38		0
921229657 1.20		0
921229717 0.40		0
921229777 0.65		0
921229837 0.37		0
921229897 0.45		0
921229957 0.57		0
921230017 0.45		0
921230077 0.53		0
921230137 0.55		0
921230197 0.47		0
921230257 0.42		0
921230317 0.45		0
921230377 0.68		0
921230437 0.40		0
921230497 1.97		0
921230557 0.83		0
921230617 0.42		0
921230677 0.60		0
921230737 0.48		0
921230797 0.48		0
921230857 0.38		0
921230917 0.40		0
921230977 0.62		0
921231037 0.52		0
921231097 0.52		0
921231157 0.38		0
921231217 0.55		0
921231277 0.52		0
921231337 1.00		0
921231397 2.95		0
921231457 0.52		0
921231517 0.45		0
921231577 0.62		0
921231637 0.57		0
921231697 0.45		0
921231757 0.42		0
921231817 0.50		0
921231877 0.50		0
921231937 0.58		0
921231997 0.43		0
921232057 0.48		0
921232117 0.40		0
921232177 0.63		0
921232237 6.65		0
921232297 2.58		0
921232357 0.38		0
921232417 0.42		0
921232477 0.47		0
921232537 0.52		0
921232597 0.48		0
921232657 0.52		0
921232717 0.43		0
921232777 0.62		0
921232837 0.47		0
921232897 0.45		0
921232957 0.55		0
921233017 0.45		0
921233077 0.58		0
921233137 0.42		0
921233197 2.03		0
921233257 0.78		0
921233317 0.43		0
921233377 0.65		0
921233437 0.43		0
921233497 0.50		0
921233557 0.42		0
921233617 0.52		0
921233677 0.63		0
921233737 0.42		0
921233797 0.55		0
921233857 0.42		0
921233917 0.43		0
921233977 0.67		0
921234037 0.40		0
921234097 2.37		0
921234157 0.77		0
921234217 0.45		0
921234277 0.42		0
921234337 0.45		0
921234397 0.52		0
921234457 0.53		0
921234517 0.52		0
921234577 0.57		0
921234637 0.43		0
921234697 0.50		0
921234757 0.40		0
921234817 0.52		0
921234877 0.57		0
921234937 0.95		0
921234997 2.90		0
921235057 0.78		0
921235117 0.52		0
921235177 0.60		0
921235237 0.47		0
921235297 0.45		0
921235357 0.47		0
921235417 0.47		0
921235477 0.48		0
921235537 0.60		0
921235597 0.45		0
921235657 0.45		0
921235717 0.38		0
921235777 0.65		0
921235837 6.52		0
921235897 2.35		0
921235957 0.80		0
921236017 0.48		0
921236077 0.53		0
921236137 0.50		0
921236197 0.43		0
921236257 0.50		0
921236317 0.40		0
921236377 0.50		0
921243632 30.55		0
921243692 57.65		0
921243752 7.70		0
921243812 9.75		0
921243872 19.07		0
921243932 1.27		0
921243992 0.67		1
921244052 12.00		0
921244112 3.32		0
921244172 3.63		0
921244232 43.97		1
921244292 0.45		0
921244352 16.67		0
921244412 23.58		0
921244472 8.67		0
921244532 40.93		0
921244592 8.25		1
921244652 19.75		0
921244712 11.17		0
921244772 4.08		0
921244832 15.47		0
921244892 6.28		0
921244952 11.90		0
921245012 2.80		0
921245072 40.73		0
921245132 8.32		0
921245192 1.35		0
921245252 10.67		0
921245312 15.63		0
921245372 23.12		0
921245432 41.00		0
921245492 24.10		0
921245552 10.05		0
921245612 19.18		0
921245672 8.00		0
921245732 12.42		0
921245792 5.07		0
921245852 26.90		0
921245912 58.02		0
921245972 24.52		0
921246032 19.53		0
921246092 9.27		0
921246152 12.32		0
921246212 6.85		0
921246272 12.75		0
921246332 22.28		0
921246392 11.22		0
921246452 14.57		0
921246512 7.00		0
921246572 14.37		0
921246632 20.02		0
921246692 34.98		0
921246752 31.17		0
921246812 36.27		0
921246872 22.43		0
921246932 26.03		0
921246992 30.53		0
921247052 21.98		0
921247112 21.22		0
921247172 18.98		0
921247232 12.97		0
921247292 25.15		0
921247352 26.72		0
921247412 40.70		0
921247472 35.57		0
921247532 22.05		0
921247592 23.22		0
921247652 5.90		0
921247712 15.85		0
921247772 32.15		0
921247832 8.13		0
921247892 32.10		0
921247952 11.30		0
921248012 50.67		0
921248072 8.63		0
921248132 25.78		0
921248192 16.00		0
921248252 42.10		1
921248312 13.62		0
921248372 11.82		0
921248432 13.22		0
921248492 8.92		0
921248552 22.13		0
921248612 12.98		0
921248672 17.87		0
921248732 13.82		0
921248792 8.00		0
921248852 12.85		0
921248912 33.48		0
921248972 17.35		0
921249032 23.40		0
921249092 27.28		0
921249152 40.53		0
921249212 13.27		0
921249272 32.20		0
921249332 11.63		0
921249392 65.25		0
921249452 32.17		0
921249512 24.53		0
921249572 27.52		0
921249632 12.68		0
921249692 21.60		0
921249752 20.75		0
921249812 31.38		0
921249872 20.35		0
921249932 40.97		0
921249992 39.92		0
921250052 25.32		0
921250112 20.20		0
921250172 35.75		0
921250232 48.32		0
921250292 32.62		0
921250352 47.60		0
921250412 40.45		0
921250472 38.48		0
921250532 42.95		0
921250592 37.72		0
921250652 40.52		0
921250712 59.75		0
921250772 49.98		0
921250832 37.15		0
921250892 33.93		0
921250952 47.32		0
921251012 32.92		0
921251072 60.22		0
921251132 42.03		0
921251192 37.05		0
921251252 28.23		0
921251312 10.00		0
921251372 22.95		0
921251432 32.65		0
921251492 16.23		0
921251552 13.13		0
921251612 21.30		0
921251672 25.10		0
921251732 9.37		0
921251792 23.75		0
921251852 27.95		0
921251912 22.73		0
921251972 16.37		0
921252032 39.93		0
921252092 41.77		0
921252152 30.22		0
921252212 27.33		0
921252272 47.10		0
921252332 45.87		0
921252392 29.80		0
921252452 19.30		0
921252512 18.38		0
921252572 27.63		0
921252632 35.35		0
921252692 23.95		0
921252752 23.13		0
921252812 26.68		0
921252872 30.77		0
921252932 18.13		0
921252992 16.45		0
921253052 24.25		0
921253112 31.28		0
921253172 16.03		0
921253232 26.63		0
921253292 16.72		0
921253352 16.55		0
921253412 17.75		0
921253472 30.30		0
921253532 3.47		0
921253592 12.12		0
921253652 13.92		0
921253712 19.77		0
921253772 35.87		0
921253832 21.03		0
921253892 13.37		0
921253952 19.18		0
921254012 46.00		0
921254072 65.25		0
921254132 52.45		0
921254192 49.48		0
921254252 46.20		0
921254312 50.52		0
921254372 39.65		0
921254432 63.92		0
921254492 59.20		0
921254552 47.08		0
921254612 57.08		0
921254672 31.33		0
921254732 27.22		0
921254792 43.52		0
921254852 46.13		0
921254912 45.70		0
921254972 29.92		0
921255032 42.33		0
921255092 44.88		0
921255152 26.20		0
921255212 33.57		0
921255272 50.20		0
921255332 31.00		0
921255392 40.60		0
921255452 44.23		0
921255512 36.48		0
921255572 29.03		1
921255632 109.87		0
921255692 134.20		0
921255752 149.38		0
921255812 98.13		0
921255872 83.82		0
921255932 53.63		0
921255992 22.32		0
921256052 30.48		0
921256112 28.97		0
921256172 44.62		0
921256232 47.42		0
921256292 39.83		0
921256352 50.77		0
921256412 39.25		0
921256472 44.98		0
921256532 31.38		0
921256592 40.50		0
921256652 22.07		0
921256712 37.22		0
921256772 47.42		0
921256832 21.67		0
921256892 31.20		0
921256952 39.18		0
921257012 20.38		0
921257072 36.10		0
921257132 29.15		0
921257192 47.52		0
921257252 20.78		0
921257312 46.52		0
921257372 35.50		0
921257432 40.42		0
921257492 103.27		0
921257552 39.12		0
921257612 48.75		0
921257672 52.95		0
921257732 53.28		0
921257792 44.37		0
921257852 39.02		0
921257912 51.95		0
921257972 51.15		0
921258032 42.30		0
921258092 63.65		0
921258152 48.12		0
921258212 46.58		0
921258272 77.50		0
921258332 49.65		0
921258392 42.50		0
921258452 37.48		0
921258512 47.05		0
921258572 31.18		0
921258632 38.40		0
921258692 30.38		0
921258752 53.78		0
921258812 46.10		0
921258872 35.90		0
921258932 28.37		0
921258992 41.67		0
921259052 30.52		0
921259112 34.25		0
921259172 67.87		0
921259232 42.97		0
921259292 55.73		0
921259352 46.40		0
921259412 27.38		0
921259472 40.57		0
921259532 31.45		0
921259592 41.80		0
921259652 32.78		0
921259712 35.55		0
921259772 25.60		0
921259832 18.22		0
921259892 22.65		0
921259952 36.68		0
921260012 49.07		0
921260072 49.75		0
921260132 70.38		0
921260192 45.70		0
921260252 70.87		0
921260312 47.68		0
921260372 44.48		1
921260432 36.45		0
921260492 46.35		0
921260552 65.77		0
921260612 28.73		0
921260672 28.17		0
921260732 32.58		0
921260792 28.38		0
921260852 36.08		0
921260912 25.23		0
921260972 30.42		0
921261032 64.15		0
921261092 27.80		0
921261152 47.87		0
921261212 37.60		0
921261272 29.85		0
921261332 40.20		0
921261392 29.57		0
921261452 41.85		0
921261512 31.40		0
921261572 33.00		0
921261632 33.32		0
921261692 61.60		0
921261752 75.63		0
921261812 74.03		0
921261872 61.50		0
921261932 58.28		0
921261992 70.72		0
921262052 25.95		0
921262112 37.73		0
921262172 35.02		0
921262232 18.68		0
921262292 28.97		1
921262352 34.07		0
921262412 49.85		0
921262472 15.10		0
921262532 86.40		0
921262592 27.58		0
921262652 30.73		0
921262712 46.62		0
921262772 37.57		0
921262832 31.60		0
921262892 53.35		0
921262952 30.22		0
921263012 51.95		0
921263072 43.98		0
921263132 59.80		0
921263192 43.22		0
921263252 25.72		0
921263312 76.07		0
921263372 35.37		0
921263432 24.95		0
921263492 23.00		0
921263552 46.63		0
921263612 45.38		0
921263672 43.83		0
921263732 35.38		0
921263792 39.55		0
921263852 33.07		0
921263912 47.25		0
921263972 33.37		0
921264032 49.15		0
921264092 38.37		0
921264152 28.48		0
921264212 34.28		0
921264272 35.83		0
921264332 19.72		0
921264392 23.93		0
921264452 23.28		0
921264512 36.18		0
921264572 12.67		0
921264632 23.05		0
921264692 48.22		0
921264752 57.42		0
921264812 33.18		0
921264872 31.82		0
921264932 45.50		0
921264992 47.50		0
921265052 50.35		0
921265112 30.75		0
921265172 21.37		0
921265232 33.95		0
921265292 43.48		0
921265352 37.22		0
921265412 38.80		0
921265472 30.80		0
921265532 45.33		1
921265592 41.62		0
921265652 50.43		0
921265712 41.18		0
921265772 29.75		0
921265832 24.48		0
921265892 40.82		0
921265952 34.78		0
921266012 35.38		0
921266072 41.12		0
921266132 28.45		0
921266192 34.53		0
921266252 18.32		0
921266312 31.78		0
921266372 26.47		0
921266432 22.00		0
921266492 46.48		0
921266552 43.75		0
921266612 39.07		1
921266672 54.62		0
921266732 32.28		0
921266792 53.50		0
921266852 30.37		0
921266912 96.92		0
921266972 51.45		0
921267032 63.65		0
921267092 57.32		0
921267152 36.78		0
921267212 39.20		0
921267272 42.17		0
921267332 35.93		0
921267392 34.85		0
921267452 44.80		0
921267512 31.47		0
921267572 42.70		0
921267632 42.53		0
921267692 39.23		0
921267752 49.87		0
921267812 36.25		0
921267872 24.75		0
921267932 27.80		0
921267992 30.58		0
921268052 36.92		0
921268112 23.10		0
921268172 15.93		0
921268232 13.73		0
921268292 23.98		0
921268352 26.10		0
921268412 51.53		0
921268472 35.80		0
921268532 13.85		0
921268592 28.53		0
921268652 18.25		0
921268712 11.70		0
921268772 31.93		0
921268832 44.00		0
921268892 24.93		0
921268952 24.63		0
921269012 21.37		0
921269072 31.20		0
921269132 24.63		0
921269192 26.62		0
921269252 41.33		0
921269312 29.05		0
921269372 38.07		0
921269432 35.58		0
921269492 54.08		0
921269552 27.17		0
921269612 38.27		0
921269672 42.83		0
921269732 23.65		0
921269792 28.18		0
921269852 40.73		0
921269912 66.22		0
921269972 77.03		0
921270032 85.28		0
921270092 78.08		0
921270152 50.47		0
921270212 46.85		1
921270272 107.82		0
921270332 45.92		0
921270392 59.20		0
921270452 43.03		0
921270512 41.97		0
921270572 40.03		0
921270632 41.75		0
921270692 45.60		0
921270752 21.45		0
921270812 25.68		0
921270872 26.23		0
921270932 39.78		0
921270992 67.33		0
921271052 39.55		0
921271112 32.95		0
921271172 83.75		0
921271232 39.00		0
921271292 69.12		0
921271352 32.52		0
921271412 38.28		0
921271472 36.18		0
921271532 53.47		0
921271592 47.30		0
921271652 31.73		0
921271712 20.77		0
921271772 47.10		0
921271832 43.65		0
921271892 29.98		0
921271952 33.58		0
921272012 22.77		0
921272072 43.37		0
921272132 43.98		0
921272192 26.52		0
921272252 21.47		0
921272312 54.97		0
921272372 29.55		0
921272432 32.25		0
921272492 54.88		0
921272552 15.15		0
921272612 44.85		0
921272672 47.03		0
921272732 25.15		0
921272792 40.60		0
