timestamp	packets/s	real-label	predict_p/s	predict-label
921080013	36.02	0	24.59	1
921080073	30.32	0	25.3	1
921080133	17.38	0	23.55	0
921080193	33.88	0	25.37	1
921080253	46.93	0	29.45	1
921080313	40.4	0	31.91	1
921080373	33.87	0	33.11	0
921080433	17.97	0	31.02	0
921080493	27.35	0	30.71	0
921080553	31.02	0	30.88	0
921080613	28.65	0	30.36	0
921080673	15.57	0	27.6	0
921080733	13.92	0	24.8	0
921080793	27.5	0	24.54	1
921080853	29.4	0	24.73	1
921080913	14.87	0	22.61	0
921080973	25.45	0	22.87	1
921081033	19.43	0	22.19	0
921081093	27.78	0	23.0	1
921081153	18.88	0	22.19	0
921081213	26.58	0	22.99	1
921081273	12.13	0	21.21	0
921081333	46.28	0	25.7	1
921081393	18.0	0	24.45	0
921081453	26.1	0	24.86	0
921081513	26.45	0	25.39	0
921081573	26.45	0	25.7	0
921081633	19.03	0	24.65	0
921081693	34.87	0	26.49	1
921081753	13.6	0	24.33	0
921081813	22.35	0	23.86	0
921081873	22.87	0	23.56	0
921081933	11.47	0	20.99	0
921081993	12.87	0	19.3	0
921082053	12.07	0	17.57	0
921082113	20.17	0	17.56	1
921082173	12.63	0	16.3	0
921082233	4.13	0	13.75	0
921082293	11.58	0	12.81	0
921082353	28.25	0	15.34	1
921082413	63.78	0	24.05	1
921082473	42.23	0	28.1	1
921082533	28.12	0	29.23	0
921082593	18.77	0	28.35	0
921082653	33.88	0	30.12	1
921082713	16.9	0	28.4	0
921082773	29.02	0	28.94	0
921082833	38.7	0	30.95	1
921082893	37.13	0	32.04	1
921082953	43.32	0	33.79	1
921083013	57.47	0	37.84	1
921083073	45.15	0	39.77	1
921083133	41.38	0	40.96	0
921083193	44.78	0	42.52	0
921083253	26.33	0	40.26	0
921083313	31.85	0	39.14	0
921083373	16.87	0	35.02	0
921083433	22.07	0	32.07	0
921083493	34.92	0	31.76	0
921083553	29.37	0	30.48	0
921083613	17.77	0	27.34	0
921083673	36.82	0	28.39	1
921083733	25.05	0	27.45	0
921083793	25.33	0	26.86	0
921083853	35.08	0	28.4	1
921083913	57.33	0	33.82	1
921083973	31.28	0	34.04	0
921084033	20.67	0	32.07	0
921084093	31.4	0	32.08	0
921084153	31.83	0	32.23	0
921084213	42.3	0	34.23	1
921084273	33.18	0	34.14	0
921084333	34.77	0	34.4	0
921084393	25.67	0	32.83	0
921084453	38.42	0	33.57	1
921084513	37.53	0	34.08	1
921084573	21.2	0	31.99	0
921084633	22.52	0	30.32	0
921084693	29.37	0	29.87	0
921084753	17.75	0	27.33	0
921084813	32.13	0	27.67	1
921084873	22.23	0	26.39	0
921084933	37.83	0	28.15	1
921084993	56.48	0	33.25	1
921085053	44.2	0	35.55	1
921085113	35.22	0	36.11	0
921085173	14.42	0	32.93	0
921085233	16.57	0	30.27	0
921085293	20.0	1	28.34	0
921085353	402.73	0	96.17	1
921085413	43.7	0	91.71	0
921085473	48.75	0	87.97	0
921085533	34.42	0	81.14	0
921085593	17.78	0	71.35	0
921085653	26.05	0	63.76	0
921085713	26.25	0	56.54	0
921085773	26.55	0	49.54	0
921085833	28.47	0	42.66	0
921085893	16.88	0	33.46	0
921085953	44.52	0	29.35	1
921086013	37.7	0	30.5	1
921086073	28.8	0	30.15	0
921086133	24.18	0	29.32	0
921086193	28.03	0	29.38	0
921086253	22.92	0	28.32	0
921086313	21.22	0	27.01	0
921086373	27.58	0	26.95	0
921086433	18.22	0	25.16	0
921086493	20.25	0	23.93	0
921086553	28.6	0	24.16	1
921086613	24.22	0	23.88	0
921086673	55.72	0	29.58	1
921086733	21.3	0	28.53	0
921086793	16.08	0	26.58	0
921086853	23.07	0	26.11	0
921086913	46.62	0	29.93	1
921086973	25.4	0	29.43	0
921087033	23.18	0	28.56	0
921087093	26.12	0	28.14	0
921087153	28.47	0	28.04	0
921087213	24.92	0	27.29	0
921087273	32.73	0	27.95	1
921087333	23.05	0	27.27	0
921087393	18.63	0	25.76	0
921087453	17.2	0	23.94	0
921087513	13.23	0	21.5	0
921087573	31.38	0	22.97	1
921087633	31.32	0	24.32	1
921087693	13.12	0	22.21	0
921087753	32.83	0	23.93	1
921087813	44.67	0	27.71	1
921087873	19.75	0	26.61	0
921087933	45.92	0	30.5	1
921087993	26.87	0	30.52	0
921088053	25.37	0	30.1	0
921088113	31.37	0	30.64	0
921088173	34.78	0	31.46	1
921088233	16.7	0	28.93	0
921088293	28.78	0	28.87	0
921088353	20.07	0	26.93	0
921088413	17.12	0	24.69	0
921088473	9.37	0	21.55	0
921088533	12.12	0	19.09	0
921088593	8.63	0	16.61	0
921088653	9.2	0	14.57	0
921088713	6.63	0	12.36	0
921088773	16.08	0	12.31	1
921088833	17.73	0	12.9	1
921088893	17.43	0	13.42	1
921088953	13.82	0	13.49	0
921089013	13.87	0	13.68	0
921089073	15.85	0	14.29	1
921089133	23.32	0	16.15	1
921089193	19.07	0	17.02	1
921089253	33.7	0	20.37	1
921089313	16.33	0	20.11	0
921089373	19.6	0	20.27	0
921089433	18.57	0	20.18	0
921089493	20.38	0	20.4	0
921089553	16.7	0	19.9	0
921089613	15.03	0	19.04	0
921089673	18.82	0	18.86	0
921089733	25.9	0	19.9	1
921089793	30.23	0	21.69	1
921089853	18.58	0	21.15	0
921089913	21.52	0	21.42	0
921089973	30.52	0	23.24	1
921090033	21.0	0	23.13	0
921090093	22.73	0	23.28	0
921090153	27.85	0	24.33	1
921090213	17.3	0	23.25	0
921090273	21.87	0	22.97	0
921090333	21.3	0	22.52	0
921090393	40.68	0	25.68	1
921090453	50.93	0	30.52	1
921090513	12.42	0	27.76	0
921090573	17.77	0	26.15	0
921090633	23.47	0	25.8	0
921090693	12.92	0	23.49	0
921090753	24.17	0	23.4	0
921090813	20.13	0	22.64	0
921090873	14.95	0	20.9	0
921090933	16.38	0	19.53	0
921090993	20.97	0	19.09	0
921091053	44.83	0	23.35	1
921091113	33.62	0	25.68	1
921091173	34.48	0	27.79	1
921091233	55.85	0	33.47	1
921091293	31.8	0	34.19	0
921091353	23.27	0	33.02	0
921091413	11.75	1	29.77	0
921091473	67.35	0	36.78	1
921091533	69.95	0	43.31	1
921091593	64.38	0	47.85	1
921091653	71.28	0	52.86	1
921091713	79.22	0	58.83	1
921091773	65.95	0	61.57	0
921091833	62.02	0	63.01	0
921091893	66.48	0	65.15	0
921091953	67.07	0	66.77	0
921092013	86.25	0	71.08	1
921092073	22.02	0	62.36	0
921092133	36.87	0	57.16	0
921092193	17.03	0	48.95	0
921092253	39.22	0	45.65	0
921092313	22.88	0	39.95	0
921092373	25.08	0	35.68	0
921092433	16.97	0	30.67	0
921092493	50.18	0	32.53	1
921092553	16.23	0	28.5	0
921092613	23.35	0	26.7	0
921092673	15.17	0	24.55	0
921092733	20.95	0	23.58	0
921092793	45.1	0	27.29	1
921092853	36.57	0	28.93	1
921092913	41.45	0	31.52	1
921092973	17.38	0	29.38	0
921093033	29.18	0	29.54	0
921093093	11.93	0	26.33	0
921093153	30.1	0	27.13	1
921093213	31.58	0	27.94	1
921093273	37.77	0	29.72	1
921093333	24.58	0	28.7	0
921093393	28.03	0	28.24	0
921093453	25.42	0	27.62	0
921093513	23.05	0	26.76	0
921093573	40.58	0	29.43	1
921093633	17.23	0	27.43	0
921093693	33.62	0	28.63	1
921093753	48.02	0	32.06	1
921093813	77.32	0	40.48	1
921093873	61.72	0	45.24	1
921093933	23.48	0	42.6	0
921093993	23.27	0	39.95	0
921094053	25.83	0	37.85	0
921094113	39.62	0	38.26	0
921094173	21.03	0	34.98	0
921094233	26.33	0	33.02	0
921094293	32.08	0	31.93	0
921094353	40.15	0	32.35	1
921094413	49.55	0	34.62	1
921094473	27.22	0	33.33	0
921094533	19.83	0	31.32	0
921094593	12.98	0	28.14	0
921094653	32.85	0	28.76	1
921094713	15.73	0	26.13	0
921094773	46.28	0	29.5	1
921094833	13.0	0	26.35	0
921094893	5.8	0	22.14	0
921094953	10.58	0	19.27	0
921095013	10.45	0	16.92	0
921095073	3.88	0	14.09	0
921095133	11.17	0	13.0	0
921095193	15.55	0	12.87	1
921095253	21.98	0	13.86	1
921095313	27.27	0	16.01	1
921095373	35.68	0	19.48	1
921095433	27.13	0	21.59	1
921095493	26.92	0	23.4	1
921095553	18.33	0	23.27	0
921095613	27.48	0	24.66	1
921095673	24.42	0	25.18	0
921095733	11.22	0	22.93	0
921095793	16.73	0	21.68	0
921095853	12.83	0	19.71	0
921095913	17.8	0	18.8	0
921095973	10.47	0	16.73	0
921096033	13.87	0	15.73	0
921096093	10.5	0	14.37	0
921096153	20.22	0	15.07	1
921096213	8.22	0	13.55	0
921096273	23.62	0	15.19	1
921096333	22.82	0	16.69	1
921096393	29.55	0	19.21	1
921096453	29.15	0	21.42	1
921096513	41.27	0	25.54	1
921096573	33.4	0	27.8	1
921096633	32.23	0	29.43	0
921096693	41.63	0	32.43	1
921096753	44.27	0	35.35	1
921096813	31.22	0	35.46	0
921096873	33.3	0	35.53	0
921096933	18.6	0	32.76	0
921096993	26.35	0	31.46	0
921097053	17.45	0	28.61	0
921097113	31.62	0	28.55	1
921097173	29.72	0	28.31	0
921097233	20.0	0	26.38	0
921097293	44.47	0	29.11	1
921097353	25.05	0	28.27	0
921097413	12.65	0	25.52	0
921097473	16.45	1	23.8	0
921097533	29.88	0	24.82	1
921097593	17.57	0	23.4	0
921097653	35.08	0	25.33	1
921097713	28.5	0	25.74	1
921097773	27.3	0	25.99	0
921097833	20.33	0	25.01	0
921097893	31.3	0	26.03	1
921097953	18.53	0	24.96	0
921098013	32.55	0	26.55	1
921098073	26.52	0	26.7	0
921098133	17.23	0	24.96	0
921098193	11.75	0	22.46	0
921098253	21.0	0	21.75	0
921098313	12.92	0	19.83	0
921098373	10.5	0	17.75	0
921098433	15.22	0	16.83	0
921098493	9.7	0	15.01	0
921098553	13.9	0	14.33	0
921098613	46.93	0	19.75	1
921098673	27.65	0	21.4	1
921098733	20.08	0	21.66	0
921098793	26.38	0	23.01	1
921098853	31.92	0	25.1	1
921098913	28.87	0	26.43	0
921098973	44.25	0	30.27	1
921099033	38.1	0	32.39	1
921099093	42.97	0	34.97	1
921099153	19.18	0	32.62	0
921099213	24.57	0	31.15	0
921099273	49.2	0	34.57	1
921099333	36.82	0	35.34	0
921099393	25.2	0	33.7	0
921099453	32.82	0	33.47	0
921099513	35.23	0	33.66	0
921099573	33.75	0	33.46	0
921099633	30.13	0	32.8	0
921099693	15.93	0	29.69	0
921099753	28.17	0	29.31	0
921099813	22.25	0	27.69	0
921099873	31.03	0	27.7	1
921099933	11.28	0	24.45	0
921099993	22.87	0	23.78	0
921100053	34.15	0	25.2	1
921100113	38.87	0	27.45	1
921100173	39.27	0	29.71	1
921100233	24.22	0	29.13	0
921100293	17.62	0	27.46	0
921100353	26.47	0	27.37	0
921100413	24.7	0	26.99	0
921100473	38.07	0	28.99	1
921100533	28.77	0	29.18	0
921100593	13.0	0	26.18	0
921100653	31.88	0	26.79	1
921100713	20.83	0	25.44	0
921100773	21.62	0	24.55	0
921100833	19.6	0	23.62	0
921100893	33.75	0	25.35	1
921100953	14.63	0	23.3	0
921101013	15.02	0	21.55	0
921101073	22.07	0	21.25	0
921101133	17.68	0	20.44	0
921101193	10.17	0	18.47	0
921101253	9.27	0	16.39	0
921101313	14.45	0	15.66	0
921101373	19.6	0	15.98	1
921101433	24.63	0	17.25	1
921101493	18.52	0	17.33	0
921101553	18.48	0	17.67	0
921101613	36.78	0	21.26	1
921101673	19.5	0	21.33	0
921101733	25.92	0	22.6	1
921101793	19.57	0	22.57	0
921101853	14.82	0	21.51	0
921101913	24.1	0	22.03	0
921101973	21.62	0	21.93	0
921102033	26.13	0	22.6	1
921102093	13.8	0	21.01	0
921102153	33.12	0	23.02	1
921102213	27.55	0	23.75	1
921102273	17.08	0	22.75	0
921102333	18.48	0	22.04	0
921102393	17.5	0	21.29	0
921102453	25.48	0	22.03	1
921102513	17.6	0	21.14	0
921102573	22.07	0	21.18	0
921102633	31.42	0	22.92	1
921102693	12.73	0	21.16	0
921102753	18.38	0	20.44	0
921102813	11.73	0	18.79	0
921102873	23.42	0	19.55	1
921102933	17.43	0	19.1	0
921102993	17.77	0	18.74	0
921103053	15.72	0	17.99	0
921103113	9.67	0	16.33	0
921103173	9.88	0	14.85	0
921103233	22.18	0	15.82	1
921103293	13.2	0	15.33	0
921103353	11.43	0	14.51	0
921103413	19.73	0	15.33	1
921103473	11.77	0	14.55	0
921103533	12.03	0	14.03	0
921103593	20.77	0	15.2	1
921103653	17.45	0	15.72	1
921103713	33.0	0	19.02	1
921103773	21.52	0	19.82	0
921103833	27.35	0	21.46	1
921103893	23.3	0	22.28	0
921103953	21.33	0	22.55	0
921104013	48.42	0	27.57	1
921104073	28.6	0	28.46	0
921104133	23.63	0	28.14	0
921104193	16.58	0	26.33	0
921104253	19.93	0	25.2	0
921104313	12.28	0	22.64	0
921104373	23.27	0	22.46	0
921104433	15.62	0	20.85	0
921104493	8.05	0	18.08	0
921104553	6.12	0	15.23	0
921104613	2.98	0	12.09	0
921104673	9.48	0	10.96	0
921104733	7.98	0	9.9	0
921104793	20.5	0	11.4	1
921104853	8.65	0	10.68	0
921104913	10.4	0	10.48	0
921104973	23.8	0	12.76	1
921105033	5.88	0	11.76	0
921105093	11.9	0	12.04	0
921105153	18.05	0	13.36	1
921105213	18.82	0	14.61	1
921105273	9.98	0	13.96	0
921105333	13.02	0	13.85	0
921105393	14.05	0	13.84	0
921105453	3.9	0	12.11	0
921105513	8.58	0	11.31	0
921105573	14.43	0	11.6	1
921105633	16.32	0	12.41	1
921105693	15.3	0	12.85	1
921105753	19.08	0	13.91	1
921105813	9.92	0	13.29	0
921105873	5.8	0	12.08	0
921105933	21.83	0	13.86	1
921105993	20.75	0	15.28	1
921106053	17.08	0	15.91	0
921106113	29.0	0	18.48	1
921106173	19.42	0	18.93	0
921106233	13.93	0	18.29	0
921106293	15.67	0	18.01	0
921106353	11.13	0	16.89	0
921106413	11.43	0	15.98	0
921106473	13.68	0	15.45	0
921106533	24.13	0	16.67	1
921106593	22.07	0	17.48	1
921106653	7.13	0	15.55	0
921106713	50.43	0	21.67	1
921106773	29.75	0	23.64	1
921106833	14.98	0	22.74	0
921106893	2.3	0	19.52	0
921106953	20.52	0	19.85	0
921107013	1.87	0	16.62	0
921107073	10.37	0	15.11	0
921107133	7.38	0	13.11	0
921107193	7.22	0	11.39	0
921107253	18.83	0	12.05	1
921107313	13.58	0	11.54	1
921107373	11.42	0	11.32	0
921107433	18.57	0	12.72	1
921107493	2.7	0	11.17	0
921107553	2.53	0	9.59	0
921107613	17.55	0	11.06	1
921107673	6.47	0	10.24	0
921107733	4.77	0	9.17	0
921107793	1.37	0	7.54	0
921107853	2.88	0	6.28	0
921107913	12.07	0	6.99	1
921107973	3.85	0	6.23	0
921108033	9.57	0	6.64	1
921108093	17.3	0	8.63	1
921108153	17.77	0	10.44	1
921108213	21.42	0	12.63	1
921108273	5.98	0	11.94	0
921108333	15.6	0	13.02	1
921108393	3.4	0	11.68	0
921108453	3.32	0	10.28	0
921108513	2.0	0	8.64	0
921108573	3.77	0	7.5	0
921108633	1.1	0	5.88	0
921108693	0.53	0	4.31	0
921108753	0.45	0	3.03	0
921108813	4.1	0	2.73	1
921108873	3.4	0	2.62	1
921108933	1.53	0	2.21	0
921108993	3.18	0	2.36	1
921109053	10.13	0	3.78	1
921109113	11.42	0	5.31	1
921109173	4.48	0	5.4	0
921109233	1.13	0	4.87	0
921109293	3.2	0	4.72	0
921109353	11.48	0	6.03	1
921109413	6.38	0	6.2	0
921109473	10.55	0	7.1	1
921109533	0.5	0	6.03	0
921109593	0.52	0	4.99	0
921109653	4.15	0	4.66	0
921109713	6.98	0	4.95	1
921109773	7.55	0	5.43	1
921109833	1.13	0	4.68	0
921109893	15.15	0	6.48	1
921109953	1.35	0	5.55	0
921110013	0.5	0	4.66	0
921110073	0.43	0	3.86	0
921110133	0.48	0	3.25	0
921110193	3.17	0	3.13	0
921110253	1.52	0	2.66	0
921110313	3.7	0	2.64	1
921110373	1.2	0	2.22	0
921110433	3.08	0	2.26	1
921110493	0.55	0	1.8	0
921110553	6.67	0	2.73	1
921110613	1.97	0	2.7	0
921110673	3.43	0	2.91	1
921110733	0.43	0	2.52	0
921110793	0.85	0	2.2	0
921110853	3.05	0	2.33	1
921110913	0.57	0	1.98	0
921110973	0.72	0	1.72	0
921111033	7.23	0	2.64	1
921111093	3.88	0	2.89	1
921111153	4.42	0	3.17	1
921111213	6.25	0	3.82	1
921111273	5.63	0	4.28	1
921111333	0.6	0	3.79	0
921111393	3.77	0	3.87	0
921111453	4.03	0	3.95	0
921111513	4.33	0	4.06	0
921111573	11.65	0	5.44	1
921111633	0.52	0	4.59	0
921111693	2.17	0	4.17	0
921111753	3.67	0	4.04	0
921111813	0.57	0	3.37	0
921111873	4.15	0	3.46	1
921111933	4.88	0	3.7	1
921111993	3.83	0	3.67	0
921112053	0.63	0	3.06	0
921112113	1.43	0	2.66	0
921112173	0.88	0	2.21	0
921112233	0.45	0	1.88	0
921112293	0.57	0	1.57	0
921112353	0.43	0	1.27	0
921112413	0.72	0	1.08	0
921112473	1.62	0	1.04	1
921112533	0.57	0	0.87	0
921112593	1.95	0	1.02	1
921112653	7.57	0	2.23	1
921112713	0.43	0	2.01	0
921112773	5.48	0	2.73	1
921112833	5.08	0	3.29	1
921112893	5.5	0	3.85	1
921112953	0.57	0	3.42	0
921113013	0.48	0	2.97	0
921113073	0.52	0	2.53	0
921113133	0.57	0	2.13	0
921113193	3.53	0	2.26	1
921113253	0.68	0	1.84	0
921113313	2.82	0	1.94	1
921113373	8.0	0	2.93	1
921113433	0.85	0	2.58	0
921113493	1.17	0	2.37	0
921113553	1.17	0	2.23	0
921113613	0.6	0	1.98	0
921113673	0.5	0	1.71	0
921113733	4.23	0	2.12	1
921113793	3.73	0	2.37	1
921113853	3.62	0	2.59	1
921113913	1.52	0	2.38	0
921113973	4.15	0	2.68	1
921114033	4.08	0	3.03	1
921114093	5.03	0	3.49	1
921114153	1.7	0	3.28	0
921114213	1.45	0	3.01	0
921114273	0.45	0	2.55	0
921114333	2.3	0	2.42	0
921114393	3.62	0	2.57	1
921114453	0.48	0	2.15	0
921114513	0.38	0	1.77	0
921114573	4.17	0	2.1	1
921114633	4.03	0	2.4	1
921114693	0.47	0	2.06	0
921114753	0.55	0	1.81	0
921114813	0.45	0	1.57	0
921114873	4.28	0	2.04	1
921114933	2.17	0	2.06	0
921114993	4.25	1	2.45	1
921115053	1.62	0	2.36	0
921115113	1.57	0	2.24	0
921115173	1.7	0	2.12	0
921115233	1.4	0	1.99	0
921115293	1.78	0	1.98	0
921115353	1.48	0	1.89	0
921115413	1.6	0	1.8	0
921115473	2.27	0	1.82	1
921115533	2.93	0	1.99	1
921115593	2.18	0	2.01	0
921115653	2.2	0	2.08	0
921115713	2.67	0	2.22	1
921115773	1.72	0	2.16	0
921115833	0.75	0	1.93	0
921115893	3.4	0	2.19	1
921115953	3.2	0	2.39	1
921116013	0.67	0	2.09	0
921116073	1.08	0	1.89	0
921116133	0.53	0	1.61	0
921116193	1.9	0	1.62	1
921116253	0.43	0	1.37	0
921116313	6.97	0	2.34	1
921116373	0.67	0	2.08	0
921116433	0.75	0	1.86	0
921116493	0.7	0	1.63	0
921116553	0.48	0	1.41	0
921116613	1.85	0	1.49	1
921116673	0.52	0	1.31	0
921116733	13.97	0	3.58	1
921116793	1.75	0	3.38	0
921116853	1.62	0	3.17	0
921116913	0.38	0	2.7	0
921116973	4.62	0	3.13	1
921117033	0.48	0	2.73	0
921117093	1.92	0	2.6	0
921117153	2.0	0	2.47	0
921117213	0.58	0	2.04	0
921117273	0.57	0	1.64	0
921117333	0.68	0	1.26	0
921117393	0.5	0	1.08	0
921117453	0.57	0	0.94	0
921117513	0.67	0	0.84	0
921117573	2.03	0	0.98	1
921117633	0.97	0	0.98	0
921117693	0.7	0	0.91	0
921117753	0.75	0	0.88	0
921117813	0.8	0	0.88	0
921117873	0.43	0	0.81	0
921117933	0.67	0	0.78	0
921117993	1.02	0	0.82	1
921118053	0.6	0	0.77	0
921118113	0.48	0	0.7	0
921118173	0.82	0	0.7	1
921118233	0.62	0	0.68	0
921118293	0.48	0	0.64	0
921118353	0.47	0	0.61	0
921118413	0.52	0	0.58	0
921118473	0.6	0	0.58	0
921118533	0.52	0	0.56	0
921118593	0.48	0	0.54	0
921118653	0.67	0	0.56	1
921118713	0.47	0	0.54	0
921118773	0.57	0	0.54	0
921118833	0.6	0	0.55	0
921118893	0.98	0	0.63	1
921118953	0.43	0	0.61	0
921119013	0.77	0	0.64	1
921119073	0.48	0	0.62	0
921119133	0.52	0	0.6	0
921119193	0.45	0	0.57	0
921119253	0.73	0	0.6	1
921119313	5.87	0	1.56	1
921119373	0.75	0	1.49	0
921119433	0.95	0	1.45	0
921119493	0.68	0	1.36	0
921119553	2.2	0	1.54	1
921119613	0.75	0	1.44	0
921119673	1.27	0	1.42	0
921119733	0.68	0	1.29	0
921119793	2.03	0	1.4	1
921119853	0.6	0	1.22	0
921119913	0.52	0	1.03	0
921119973	0.62	0	0.95	0
921120033	2.27	0	1.18	1
921120093	0.6	0	1.07	0
921120153	0.6	0	0.97	0
921120213	6.67	0	2.0	1
921120273	0.45	0	1.8	0
921120333	0.57	0	1.63	0
921120393	1.35	0	1.6	0
921120453	0.77	0	1.48	0
921120513	0.52	0	1.32	0
921120573	4.73	0	1.91	1
921120633	0.42	0	1.65	0
921120693	1.22	0	1.57	0
921120753	2.13	0	1.64	1
921120813	0.85	0	1.46	0
921120873	0.65	0	1.34	0
921120933	0.43	0	1.18	0
921120993	0.45	0	1.02	0
921121053	0.45	0	0.88	0
921121113	0.58	0	0.77	0
921121173	0.75	0	0.69	0
921121233	0.53	0	0.64	0
921121293	0.48	0	0.58	0
921121353	1.02	0	0.64	1
921121413	0.45	0	0.61	0
921121473	0.57	0	0.6	0
921121533	0.53	0	0.6	0
921121593	0.87	0	0.65	1
921121653	0.47	0	0.62	0
921121713	0.52	0	0.6	0
921121773	0.58	0	0.59	0
921121833	0.63	0	0.6	0
921121893	0.52	0	0.58	0
921121953	0.42	0	0.55	0
921122013	0.52	0	0.54	0
921122073	0.42	0	0.51	0
921122133	0.47	0	0.5	0
921122193	0.6	0	0.51	1
921122253	0.45	0	0.5	0
921122313	0.45	0	0.49	0
921122373	0.53	0	0.49	0
921122433	0.47	0	0.49	0
921122493	0.87	0	0.56	1
921122553	0.48	0	0.55	0
921122613	0.57	0	0.56	0
921122673	0.43	0	0.54	0
921122733	0.58	0	0.55	0
921122793	0.55	0	0.55	0
921122853	0.47	0	0.54	0
921122913	0.53	0	0.53	0
921122973	0.62	0	0.55	1
921123033	0.6	0	0.56	0
921123093	0.62	0	0.56	1
921123153	0.53	0	0.56	0
921123213	0.4	0	0.53	0
921123273	1.17	0	0.65	1
921123333	0.58	0	0.65	0
921123393	2.03	0	0.9	1
921123453	1.02	0	0.95	0
921123513	0.55	0	0.91	0
921123573	0.55	0	0.86	0
921123633	0.52	0	0.81	0
921123693	0.5	0	0.75	0
921123753	0.5	0	0.7	0
921123813	0.45	0	0.64	0
921123873	0.5	0	0.59	0
921123933	0.67	0	0.58	1
921123993	6.7	0	1.66	1
921124053	0.85	0	1.6	0
921124113	0.57	0	1.49	0
921124173	4.32	0	2.06	1
921124233	0.45	0	1.86	0
921124293	1.13	0	1.78	0
921124353	0.65	0	1.61	0
921124413	0.63	0	1.43	0
921124473	0.52	0	1.22	0
921124533	0.47	0	1.01	0
921124593	0.77	0	0.85	0
921124653	0.78	0	0.8	0
921124713	0.65	0	0.74	0
921124773	1.15	0	0.76	1
921124833	0.93	0	0.79	1
921124893	0.75	0	0.79	0
921124953	0.82	0	0.81	0
921125013	0.62	0	0.78	0
921125073	0.62	0	0.76	0
921125133	0.53	0	0.72	0
921125193	0.98	0	0.76	1
921125253	0.52	0	0.71	0
921125313	0.45	0	0.66	0
921125373	0.58	0	0.63	0
921125433	0.45	0	0.59	0
921125493	0.57	0	0.57	0
921125553	0.53	0	0.56	0
921125613	0.57	0	0.56	0
921125673	0.65	0	0.57	1
921125733	0.53	0	0.56	0
921125793	0.42	0	0.53	0
921125853	0.5	0	0.53	0
921125913	0.67	0	0.55	1
921125973	0.53	0	0.55	0
921126033	0.52	0	0.54	0
921126093	0.9	0	0.61	1
921126153	0.52	1	0.6	0
921126213	0.53	0	0.59	0
921126273	0.52	0	0.58	0
921126333	0.78	0	0.62	1
921126393	0.42	0	0.59	0
921126453	0.5	0	0.57	0
921126513	0.45	0	0.54	0
921126573	0.63	0	0.56	1
921126633	0.48	0	0.54	0
921126693	0.65	0	0.55	1
921126753	0.43	0	0.53	0
921126813	0.43	0	0.51	0
921126873	0.92	0	0.58	1
921126933	0.58	0	0.58	0
921126993	1.93	0	0.84	1
921127053	0.48	0	0.8	0
921127113	0.45	0	0.75	0
921127173	0.55	0	0.72	0
921127233	0.52	0	0.69	0
921127293	0.48	0	0.65	0
921127353	0.53	0	0.63	0
921127413	0.47	0	0.59	0
921127473	0.55	0	0.56	0
921127533	0.55	0	0.54	0
921127593	0.5	0	0.52	0
921127653	0.48	0	0.51	0
921127713	0.68	0	0.54	1
921127773	4.43	0	1.25	1
921127833	0.48	0	1.17	0
921127893	1.28	0	1.24	0
921127953	0.53	0	1.15	0
921128013	0.47	0	1.06	0
921128073	0.52	0	0.97	0
921128133	0.63	1	0.9	0
921128193	0.48	0	0.81	0
921128253	0.58	0	0.73	0
921128313	0.6	0	0.66	0
921128373	0.58	0	0.58	0
921128433	1.47	0	0.74	1
921128493	0.57	0	0.71	0
921128553	0.48	0	0.68	0
921128613	0.57	0	0.67	0
921128673	0.42	0	0.63	0
921128733	0.48	0	0.6	0
921128793	0.85	0	0.64	1
921128853	25.37	0	5.13	1
921128913	0.48	0	4.65	0
921128973	0.7	0	4.21	0
921129033	0.6	0	3.75	0
921129093	0.58	0	3.3	0
921129153	0.45	0	2.83	0
921129213	0.52	0	2.37	0
921129273	0.42	0	1.89	0
921129333	0.63	0	1.45	0
921129393	0.47	0	0.98	0
921129453	0.55	0	0.53	0
921129513	0.38	0	0.5	0
921129573	0.52	0	0.5	0
921129633	0.5	0	0.5	0
921129693	3.73	0	1.08	1
921129753	0.42	0	1.01	0
921129813	0.57	0	0.97	0
921129873	0.43	0	0.9	0
921129933	0.52	0	0.84	0
921129993	0.45	0	0.78	0
921130053	0.5	0	0.72	0
921130113	0.52	0	0.67	0
921130173	0.7	0	0.65	0
921130233	0.57	0	0.6	0
921130293	0.5	0	0.54	0
921130353	0.5	0	0.53	0
921130413	0.53	0	0.53	0
921130473	1.47	0	0.71	1
921130533	0.83	0	0.74	1
921130593	2.18	0	1.02	1
921130653	0.52	0	0.96	0
921130713	0.57	0	0.92	0
921130773	0.67	0	0.89	0
921130833	0.48	0	0.82	0
921130893	0.57	0	0.78	0
921130953	0.43	0	0.7	0
921131013	0.4	0	0.63	0
921131073	0.48	0	0.57	0
921131133	0.47	0	0.52	0
921131193	0.65	0	0.52	1
921131253	0.93	0	0.59	1
921131313	0.53	0	0.58	0
921131373	4.3	0	1.26	1
921131433	4.43	0	1.9	1
921131493	4.75	0	2.52	1
921131553	0.48	0	2.3	0
921131613	0.53	0	2.08	0
921131673	0.58	0	1.86	0
921131733	0.43	0	1.62	0
921131793	1.55	0	1.58	0
921131853	0.4	0	1.32	0
921131913	0.52	0	1.08	0
921131973	0.7	0	0.89	0
921132033	0.67	0	0.75	0
921132093	0.58	0	0.66	0
921132153	0.43	0	0.62	0
921132213	0.5	0	0.59	0
921132273	0.45	0	0.56	0
921132333	0.63	0	0.56	1
